label,start,month,open,high,low,close,vwp,volume,trades
1,13,5,0.00011315,0.00011486,0.000113,0.00011473,0.00011428789217970941,20992468,4130
0,16,5,0.00011472,0.00011635,0.00011462,0.00011621,0.00011559253118341769,18550805,3457
1,19,5,0.00011621,0.00011699,0.00011404,0.00011427,0.00011583852239552908,26040778,4421
1,22,5,0.00011431,0.00011615,0.00011299,0.00011456,0.00011440803275580206,31269941,4830
0,1,5,0.00011466,0.000117,0.00011441,0.00011627,0.00011580028624755852,23862352,3759
0,4,5,0.00011616,0.000117,0.0001144,0.00011582,0.00011568020285996154,19464807,3018
1,7,5,0.00011576,0.00011635,0.00011176,0.00011349,0.00011381953262508925,39561409,5380
1,10,5,0.00011349,0.00011491,0.0001123,0.00011364,0.00011338568764106441,31370865,3479
1,13,5,0.0001137,0.00011543,0.0001129,0.0001137,0.00011398396523242145,29665454,3968
1,16,5,0.00011369,0.00011625,0.00011317,0.00011553,0.00011486920173787154,40503337,5727
1,19,5,0.00011553,0.00011912,0.0001152,0.00011739,0.00011746921656114968,39385116,5917
1,22,5,0.0001174,0.00011876,0.00011677,0.00011858,0.00011771425650475102,19326028,3653
0,1,5,0.00011858,0.00012,0.00011828,0.00011908,0.00011936275687044414,26759005,4104
1,4,5,0.00011924,0.00012099,0.00011761,0.00011803,0.00011908119374004298,30353627,4749
1,7,5,0.00011798,0.00012224,0.0001171,0.00012177,0.00011986457511438387,34239321,5318
1,10,5,0.00012187,0.00012299,0.0001212,0.00012182,0.00012227957850624948,19998185,3924
0,13,5,0.00012182,0.00012349,0.00012033,0.00012236,0.00012147268266112497,25124202,4531
0,16,5,0.00012241,0.00012287,0.00012102,0.00012181,0.00012202590750158371,18586502,3258
0,19,5,0.00012182,0.0001226,0.00012102,0.00012119,0.00012191357966628926,11332629,2596
0,22,5,0.00012104,0.0001218,0.00011978,0.00012056,0.00012080756649249825,17619732,3478
0,1,5,0.00012054,0.00012061,0.00011821,0.00011845,0.00011929531255038567,12441546,2745
0,4,5,0.0001184,0.00011866,0.000116,0.00011709,0.00011728030303701626,14399396,2980
1,7,5,0.00011719,0.00011783,0.000116,0.0001162,0.0001169393732837395,14746450,2099
1,10,5,0.00011621,0.00011777,0.00011617,0.00011648,0.00011663410980523391,14242108,2161
1,13,5,0.00011648,0.00011792,0.00011624,0.00011742,0.00011701542667420906,13733933,1926
1,16,5,0.00011748,0.00011964,0.00011702,0.0001193,0.0001181032953030278,12113059,2217
0,19,5,0.00011945,0.0001217,0.00011899,0.00012097,0.00012034545582119797,12992781,2515
1,22,5,0.00012097,0.0001217,0.00012,0.00012013,0.00012079077130890889,12237276,2265
0,1,5,0.00012013,0.00012046,0.00011899,0.0001203,0.0001196079512247105,7910604,1760
0,4,5,0.00012044,0.00012082,0.0001195,0.00011996,0.00012009143227885045,9056351,1695
0,7,5,0.0001199,0.00012112,0.00011899,0.00011986,0.0001200716654800394,11161887,2514
1,10,5,0.00011986,0.0001204,0.00011966,0.00011981,0.00012004320784969621,8520075,1637
1,13,5,0.00011981,0.00012256,0.00011941,0.00012235,0.00012103002021013185,13906886,3289
0,16,5,0.00012234,0.00012694,0.00012175,0.00012519,0.00012410745666346847,37060534,6385
0,19,5,0.00012535,0.0001267,0.00012304,0.00012341,0.00012515992362432572,19991051,4070
0,22,5,0.00012313,0.00012435,0.00012177,0.00012297,0.00012324202020460518,21608836,3149
1,1,5,0.00012278,0.00012368,0.00012212,0.00012226,0.00012263324976657605,10431660,1548
1,4,5,0.00012226,0.0001235,0.000122,0.00012247,0.0001227435742517053,9100828,1891
0,7,5,0.00012255,0.00012527,0.0001219,0.00012502,0.00012403044715822675,11539450,2642
1,10,5,0.00012513,0.00012679,0.000124,0.00012449,0.00012555136067195262,17358960,3647
0,13,5,0.0001244,0.00012558,0.000124,0.00012478,0.00012458731299252898,18098301,4643
0,16,5,0.00012474,0.00012489,0.0001222,0.00012315,0.00012338230265007688,22975636,6537
0,19,5,0.00012315,0.00012427,0.00012192,0.00012312,0.000122827628745195,20867905,4365
0,22,5,0.00012313,0.00012325,0.00012163,0.00012249,0.0001224079152436994,12725756,3493
1,1,5,0.00012234,0.00012291,0.00012103,0.00012141,0.00012198460363479714,13668493,4599
0,4,5,0.0001213,0.0001229,0.00011688,0.00012237,0.00011984429777981657,66319384,11902
1,7,5,0.00012237,0.00012349,0.0001194,0.00011993,0.00012158649430339213,25925341,4862
0,10,5,0.00011993,0.0001215,0.00011797,0.00012134,0.00011999851203867516,24401024,4116
1,13,5,0.0001213,0.00012264,0.0001192,0.00011938,0.00012117999517990337,21677989,3695
0,16,5,0.00011938,0.00012049,0.0001184,0.00012026,0.00011963518605229547,21390760,3528
0,19,5,0.00012028,0.00012051,0.00011679,0.00011759,0.00011885814349817639,22929490,4436
0,22,5,0.00011777,0.00011821,0.00011482,0.00011563,0.0001162061488175254,39677894,5932
0,1,5,0.00011563,0.00011581,0.00010773,0.00011195,0.00011124557564279829,70057013,7902
1,4,5,0.00011193,0.00011252,0.00010885,0.0001102,0.00011025663369662786,33830311,3902
